Title,Link,Sentiment
Electric car prices to be at par with Ice engine in six months: Gadkari,https://www.businesstoday.in/latest/economy/story/electric-car-prices-to-be-at-par-with-ice-engine-in-six-months-gadkari-518585-2026-02-28,Neutral
Decline of CASA due to structural shift in banking: Bank of India MD & CEO,https://www.businesstoday.in/latest/economy/story/decline-of-casa-due-to-structural-shift-in-banking-bank-of-india-md-ceo-518571-2026-02-28,Negative
"BT Banking & Economy Summit: From rural lending to AI, How NBFCs are powering India’s credit expansion",https://www.businesstoday.in/latest/economy/story/bt-banking-economy-summit-from-rural-lending-to-ai-how-nbfcs-are-powering-indias-credit-expansion-518501-2026-02-28,Neutral
"AI, geopolitics and nuclear energy will shape the next decade: Ashish Chauhan, MD & CEO, NSE",https://www.businesstoday.in/latest/economy/story/ai-geopolitics-and-nuclear-energy-will-shape-the-next-decade-ashish-chauhan-md-ceo-nse-518482-2026-02-28,Neutral
Banks must move beyond efficiency to ‘Reimagine’ AI for the next phase of transformation,https://www.businesstoday.in/latest/economy/story/banks-must-move-beyond-efficiency-to-reimagine-ai-for-the-next-phase-of-transformation-518513-2026-02-28,Neutral
"Shaktikanta Das: India is not just reacting to the world, we are influencing its future direction and shape",https://www.businesstoday.in/latest/economy/story/shaktikanta-das-india-is-not-just-reacting-to-the-world-we-are-influencing-its-future-direction-and-shape-518545-2026-02-28,Neutral
Strait of Hormuz a critical chokepoint; high exposure raises risks for India’s energy bill: ICRA,https://www.businesstoday.in/latest/economy/story/strait-of-hormuz-a-critical-chokepoint-high-exposure-raises-risks-for-indias-energy-bill-icra-518543-2026-02-28,Positive
New GDP series shows India's GDP growth more broad-based: Economists,https://www.businesstoday.in/latest/economy/story/new-gdp-series-shows-indias-gdp-growth-more-broad-based-economists-518541-2026-02-28,Positive
"India’s microfinance sector past stress peak, portfolio quality improves: MFIN",https://www.businesstoday.in/latest/economy/story/indias-microfinance-sector-past-stress-peak-portfolio-quality-improves-mfin-518542-2026-02-28,Negative
US-Israel strike on Iran: Attack puts 50% of India’s oil imports at risk via Hormuz,https://www.businesstoday.in/latest/economy/story/us-israel-strike-on-iran-attack-puts-50-of-indias-oil-imports-at-risk-via-hormuz-518462-2026-02-28,Neutral
"India, EU release provisional text of FTA with 20 chapters",https://www.businesstoday.in/latest/economy/story/india-eu-release-provisional-text-of-fta-with-20-chapters-518410-2026-02-28,Neutral
FY27 GDP growth forecast revised upwards to 7.1%-7.4% with upside risk: CEA,https://www.businesstoday.in/latest/economy/story/fy27-gdp-growth-forecast-revised-upwards-to-71-74-with-upside-risk-cea-518399-2026-02-27,Neutral
Understanding the new GDP series: What changes with the FY23 base reset. Key details,https://www.businesstoday.in/latest/economy/story/india-gdp-new-series-fy23-base-reset-q3-gdp-nominal-growth-gva-inflation-518364-2026-02-27,Negative
India's FY26 real GDP seen at ₹322.58 lakh crore as new base year projects 7.6% growth,https://www.businesstoday.in/latest/economy/story/fy26-real-gdp-seen-at-rs32258-lakh-crore-as-new-base-year-projects-76-growth-518361-2026-02-27,Negative
"India-Israel FTA soon? Here's what's on the table, which goods could benefit, next round of negotiations, and more",https://www.businesstoday.in/latest/economy/story/india-israel-fta-soon-heres-whats-on-the-table-which-goods-could-benefit-next-round-of-negotiations-and-more-518246-2026-02-27,Positive
"New GDP series to sharpen lens on household, informal economy contributions",https://www.businesstoday.in/latest/economy/story/new-gdp-series-to-sharpen-lens-on-household-informal-economy-contributions-518218-2026-02-26,Positive
"India, GCC sign Joint Statement to kick off detailed FTA talks, as trade hits $178.56 bn in FY25",https://www.businesstoday.in/latest/economy/story/india-gcc-sign-joint-statement-to-kick-off-detailed-fta-talks-as-trade-hits-17856-bn-in-fy25-517865-2026-02-25,Positive
"Trump imposes 126% duty on Indian solar imports: What it means for US energy, will solar panels get costly and more",https://www.businesstoday.in/latest/economy/story/trump-imposes-126-duty-on-indian-solar-imports-what-it-means-for-us-energy-will-solar-panels-get-costly-and-more-517857-2026-02-25,Positive
"'Lot of uncertainty': Trump’s 15% tariff may aid parts of Asia-Pacific; SC ruling clouds India trade pact, says Moody’s",https://www.businesstoday.in/latest/economy/story/lot-of-uncertainty-trumps-15-tariff-may-aid-parts-of-asia-pacific-sc-ruling-clouds-india-trade-pact-says-moodys-517713-2026-02-24,Neutral
₹16.72 lakh crore target: Govt scales up asset monetisation under NMP 2.0 till FY30,https://www.businesstoday.in/latest/economy/story/rs1672-lakh-crore-target-govt-scales-up-asset-monetisation-under-nmp-20-till-fy30-517626-2026-02-23,Neutral
'All economic fundamentals are fine': FM Sitharaman responds to net FDI concerns,https://www.businesstoday.in/latest/economy/story/all-economic-fundamentals-are-fine-fm-sitharaman-responds-to-net-fdi-concerns-517554-2026-02-23,Positive
FM Sitharaman: Too soon to comment on impact of US tariff changes on India,https://www.businesstoday.in/latest/economy/story/fm-sitharaman-too-soon-to-comment-on-impact-of-us-tariff-changes-on-india-517555-2026-02-23,Neutral
'Nothing wrong with 15%': Samir Arora explains why Trump's tariff may not hurt India,https://www.businesstoday.in/latest/economy/story/nothing-wrong-with-15-samir-arora-explains-why-trumps-tariff-may-not-hurt-india-517424-2026-02-22,Negative
'Seems hard to rely on': Top lawyer behind SC blow questions Trump's 15% tariff authority again,https://www.businesstoday.in/latest/economy/story/seems-hard-to-rely-on-top-lawyer-behind-sc-blow-questions-trumps-15-tariff-authority-again-517418-2026-02-22,Negative
What is the new US tariff on India after SC order? GTRI pegs average effective rate at 13.4%,https://www.businesstoday.in/latest/economy/story/what-is-the-new-us-tariff-on-india-after-sc-order-gtri-pegs-average-effective-rate-at-134-517390-2026-02-21,Positive
"Trump tariffs: More uncertainty as government, industry on wait and watch mode",https://www.businesstoday.in/latest/economy/story/trump-tariffs-more-uncertainty-as-government-industry-on-wait-and-watch-mode-517387-2026-02-21,Positive
"What are Sections 122, 301 and 232? Inside Trump’s latest move in the tariff battle",https://www.businesstoday.in/latest/economy/story/what-are-sections-122-301-and-232-inside-trumps-latest-move-in-the-tariff-battle-517380-2026-02-21,Positive
GTRI urges India to reassess US trade deal after Supreme Court's Trump tariff ruling,https://www.businesstoday.in/latest/economy/story/gtri-urges-india-to-reassess-us-trade-deal-after-supreme-courts-trump-tariff-ruling-517379-2026-02-21,Neutral
'No proposal to create BRICS currency': Lula da Silva's pushback against de-dollarisation claims,https://www.businesstoday.in/latest/economy/story/no-proposal-to-create-brics-currency-lula-da-silvas-pushback-against-de-dollarisation-claims-517376-2026-02-21,Neutral
RBI MPC minutes: Persistent volatility in global markets contrasts with India's resilient economic momentum,https://www.businesstoday.in/latest/economy/story/rbi-mpc-minutes-persistent-volatility-in-global-markets-contrasts-with-indias-resilient-economic-momentum-517337-2026-02-20,Positive
"Cash payments at highway tolls may end from April 1, 2026; Govt pushes full digital collection",https://www.businesstoday.in/latest/economy/story/cash-payments-at-highway-tolls-may-end-from-april-1-2026-govt-pushes-full-digital-collection-517325-2026-02-20,Positive
Centre launches seven more interventions under Export Promotion Mission,https://www.businesstoday.in/latest/economy/story/centre-launches-seven-more-interventions-under-export-promotion-mission-517279-2026-02-20,Positive
India-US BTA likely to be operationalised by April,https://www.businesstoday.in/latest/economy/story/india-us-bta-likely-to-be-operationalised-by-april-517261-2026-02-20,Neutral
"India has shown AI need not increase the divide between haves, have-notes: IMF chief Kristalina Georgieva",https://www.businesstoday.in/latest/economy/story/india-has-shown-ai-need-not-increase-the-divide-between-haves-have-notes-imf-chief-kristalina-georgieva-517229-2026-02-20,Neutral
Here’s how rising prices of gold and silver are impacting the economy,https://www.businesstoday.in/latest/economy/story/heres-how-rising-prices-of-gold-and-silver-are-impacting-the-economy-517090-2026-02-19,Neutral
'US unprepared to sanction the Chinese': Ian Bremmer as China's Russian oil imports hit record high,https://www.businesstoday.in/latest/economy/story/us-unprepared-to-sanction-the-chinese-ian-bremmer-as-chinas-russian-oil-imports-hit-record-high-516803-2026-02-18,Positive
"ICAI, Ministry of Corporate Affairs, working on the Corporate Mitra scheme",https://www.businesstoday.in/latest/economy/story/icai-ministry-of-corporate-affairs-working-on-the-corporate-mitra-scheme-516769-2026-02-18,Neutral
French minister hopeful of more Indian investments in France as the two countries strengthen partnership,https://www.businesstoday.in/latest/economy/story/french-minister-hopeful-of-more-indian-investments-in-france-as-the-two-countries-strengthen-partnership-516636-2026-02-18,Positive
"From HAMMER missiles to AI centre: India, France deepen strategic partnership with new deals in defence, AI, skilling",https://www.businesstoday.in/latest/economy/story/from-hammer-missiles-to-ai-centre-india-france-deepen-strategic-partnership-with-new-deals-in-defence-ai-skilling-516573-2026-02-17,Positive
"Introduced in 2017, GST Appellate Tribunal commences work",https://www.businesstoday.in/latest/economy/story/introduced-in-2017-gst-appellate-tribunal-commences-work-516482-2026-02-17,Neutral
India-UK free trade agreement to come into force in April: Report,https://www.businesstoday.in/latest/economy/story/india-uk-free-trade-agreement-to-come-into-force-in-april-report-516199-2026-02-16,Positive
"CPI inflation base revision: What’s changed, why it matters",https://www.businesstoday.in/latest/economy/story/cpi-inflation-base-revision-whats-changed-why-it-matters-515940-2026-02-12,Negative
Inflation steady at 2.75% in January under revamped CPI framework,https://www.businesstoday.in/latest/economy/story/inflation-steady-at-275-in-january-under-revamped-cpi-framework-515907-2026-02-12,Positive
"After Rs 30 lakh rooms, Delhi’s top luxury hotels are now sold out for AI Summit week",https://www.businesstoday.in/latest/economy/story/after-rs-30-lakh-rooms-delhis-top-luxury-hotels-are-now-sold-out-for-ai-summit-week-515890-2026-02-12,Positive
"India–US trade deal seen lifting surplus by $45 bn, exports could top $100 bn annually: Report",https://www.businesstoday.in/latest/economy/story/india-us-trade-deal-seen-lifting-surplus-by-45-bn-exports-could-top-100-bn-annually-report-515869-2026-02-12,Positive
India’s net direct tax collections rise 9.4% on year in April–Feb of FY26,https://www.businesstoday.in/latest/economy/story/indias-net-direct-tax-collections-rise-94-on-year-in-april-feb-of-fy26-515755-2026-02-11,Positive
Govt to transfer Rs 25.44 lakh crore to states in FY27 via tax devolution: FM Sitharaman,https://www.businesstoday.in/latest/economy/story/govt-to-transfer-rs-2544-lakh-crore-to-states-in-fy27-via-tax-devolution-fm-sitharaman-515739-2026-02-11,Neutral
"‘Issuing executive orders gives Trump a sense of power’: Kanwal Sibal on the US, India, Russia dynamic",https://www.businesstoday.in/latest/economy/story/issuing-executive-orders-gives-trump-a-sense-of-power-kanwal-sibal-on-the-us-india-russia-dynamic-515658-2026-02-11,Neutral
"It is inevitable that the India-US trade deal reflects a structural imbalance, says Brahma Chellaney",https://www.businesstoday.in/latest/economy/story/it-is-inevitable-that-the-india-us-trade-deal-reflects-a-structural-imbalance-says-brahma-chellaney-515620-2026-02-11,Neutral
18% tariff 'boon' for India? Ex-US treasury official says edge over China may be overstated,https://www.businesstoday.in/latest/economy/story/18-tariff-boon-for-india-ex-us-treasury-official-says-edge-over-china-may-be-overstated-515610-2026-02-11,Neutral
"White House revises fact sheet on India-US trade deal: No mention of ‘pulses’, ‘intends’ instead of ‘commits’ for $500 bn imports",https://www.businesstoday.in/latest/economy/story/white-house-revises-fact-sheet-on-india-us-trade-deal-no-mention-of-pulses-intends-instead-of-commits-for-500-bn-imports-515549-2026-02-11,Neutral
'India can be a manufacturing base': US trade representative on American firms moving from China,https://www.businesstoday.in/latest/economy/story/india-can-be-a-manufacturing-base-us-trade-representative-on-supply-chains-moving-from-china-515544-2026-02-10,Negative
‘Don’t bemoan the loss of…’: Deepak Shenoy’s take on textile exports after US-Bangladesh deal,https://www.businesstoday.in/latest/economy/story/dont-bemoan-the-loss-of-deepak-shenoys-take-on-textile-exports-after-us-bangladesh-deal-515405-2026-02-10,Neutral
'Singapore is a better negotiator than India': Brahma Chellaney questions New Delhi's negotiating strategy,https://www.businesstoday.in/latest/economy/story/singapore-is-a-better-negotiator-than-india-brahma-chellaney-questions-new-delhis-negotiating-strategy-515391-2026-02-10,Positive
